,Date,Holiday,Country,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2
5165,2017-04-13,Jueves Santo [Maundy Thursday],peru,PE,PER,604,ISO 3166-2:PE
5166,2017-04-14,Viernes Santo [Good Friday],peru,PE,PER,604,ISO 3166-2:PE
5167,2017-04-15,Sábado de Gloria [Holy Saturday],peru,PE,PER,604,ISO 3166-2:PE
5168,2017-04-16,Domingo de Resurrección [Easter Sunday],peru,PE,PER,604,ISO 3166-2:PE
5169,2017-05-01,Día del Trabajo [Labour Day],peru,PE,PER,604,ISO 3166-2:PE
5170,2017-11-01,Día de Todos Los Santos [All Saints Day],peru,PE,PER,604,ISO 3166-2:PE
5171,2017-12-08,Inmaculada Concepción [Immaculate Conception],peru,PE,PER,604,ISO 3166-2:PE
5172,2017-12-25,Navidad [Christmas],peru,PE,PER,604,ISO 3166-2:PE
5173,2018-01-01,Año Nuevo [New Year's Day],peru,PE,PER,604,ISO 3166-2:PE
5174,2018-06-29,San Pedro y San Pablo [Feast of Saints Peter and Paul],peru,PE,PER,604,ISO 3166-2:PE
5175,2018-07-28,Día de la Independencia [Independence Day],peru,PE,PER,604,ISO 3166-2:PE
5176,2018-07-29,Día de las Fuerzas Armadas y la Policía del Perú,peru,PE,PER,604,ISO 3166-2:PE
5177,2018-08-30,Día de Santa Rosa de Lima,peru,PE,PER,604,ISO 3166-2:PE
5178,2018-10-08,Combate Naval de Angamos [Battle of Angamos],peru,PE,PER,604,ISO 3166-2:PE
5179,2018-03-29,Jueves Santo [Maundy Thursday],peru,PE,PER,604,ISO 3166-2:PE
5180,2018-03-30,Viernes Santo [Good Friday],peru,PE,PER,604,ISO 3166-2:PE
5181,2018-03-31,Sábado de Gloria [Holy Saturday],peru,PE,PER,604,ISO 3166-2:PE
5182,2018-04-01,Domingo de Resurrección [Easter Sunday],peru,PE,PER,604,ISO 3166-2:PE
5183,2018-05-01,Día del Trabajo [Labour Day],peru,PE,PER,604,ISO 3166-2:PE
5184,2018-11-01,Día de Todos Los Santos [All Saints Day],peru,PE,PER,604,ISO 3166-2:PE
5185,2018-12-08,Inmaculada Concepción [Immaculate Conception],peru,PE,PER,604,ISO 3166-2:PE
5186,2018-12-25,Navidad [Christmas],peru,PE,PER,604,ISO 3166-2:PE
5187,2019-01-01,Año Nuevo [New Year's Day],peru,PE,PER,604,ISO 3166-2:PE
5188,2019-06-29,San Pedro y San Pablo [Feast of Saints Peter and Paul],peru,PE,PER,604,ISO 3166-2:PE
5189,2019-07-28,Día de la Independencia [Independence Day],peru,PE,PER,604,ISO 3166-2:PE
5190,2019-07-29,Día de las Fuerzas Armadas y la Policía del Perú,peru,PE,PER,604,ISO 3166-2:PE
5191,2019-08-30,Día de Santa Rosa de Lima,peru,PE,PER,604,ISO 3166-2:PE
5192,2019-10-08,Combate Naval de Angamos [Battle of Angamos],peru,PE,PER,604,ISO 3166-2:PE
5193,2019-04-18,Jueves Santo [Maundy Thursday],peru,PE,PER,604,ISO 3166-2:PE
5194,2019-04-19,Viernes Santo [Good Friday],peru,PE,PER,604,ISO 3166-2:PE
5195,2019-04-20,Sábado de Gloria [Holy Saturday],peru,PE,PER,604,ISO 3166-2:PE
5196,2019-04-21,Domingo de Resurrección [Easter Sunday],peru,PE,PER,604,ISO 3166-2:PE
5197,2019-05-01,Día del Trabajo [Labour Day],peru,PE,PER,604,ISO 3166-2:PE
5198,2019-11-01,Día de Todos Los Santos [All Saints Day],peru,PE,PER,604,ISO 3166-2:PE
5199,2019-12-08,Inmaculada Concepción [Immaculate Conception],peru,PE,PER,604,ISO 3166-2:PE
5200,2019-12-25,Navidad [Christmas],peru,PE,PER,604,ISO 3166-2:PE
5201,2020-01-01,Año Nuevo [New Year's Day],peru,PE,PER,604,ISO 3166-2:PE
5202,2020-06-29,San Pedro y San Pablo [Feast of Saints Peter and Paul],peru,PE,PER,604,ISO 3166-2:PE
5203,2020-07-28,Día de la Independencia [Independence Day],peru,PE,PER,604,ISO 3166-2:PE
5204,2020-07-29,Día de las Fuerzas Armadas y la Policía del Perú,peru,PE,PER,604,ISO 3166-2:PE
5205,2020-08-30,Día de Santa Rosa de Lima,peru,PE,PER,604,ISO 3166-2:PE
5206,2020-10-08,Combate Naval de Angamos [Battle of Angamos],peru,PE,PER,604,ISO 3166-2:PE
5207,2020-04-09,Jueves Santo [Maundy Thursday],peru,PE,PER,604,ISO 3166-2:PE
5208,2020-04-10,Viernes Santo [Good Friday],peru,PE,PER,604,ISO 3166-2:PE
5209,2020-04-11,Sábado de Gloria [Holy Saturday],peru,PE,PER,604,ISO 3166-2:PE
5210,2020-04-12,Domingo de Resurrección [Easter Sunday],peru,PE,PER,604,ISO 3166-2:PE
5211,2020-05-01,Día del Trabajo [Labour Day],peru,PE,PER,604,ISO 3166-2:PE
5212,2020-11-01,Día de Todos Los Santos [All Saints Day],peru,PE,PER,604,ISO 3166-2:PE
5213,2020-12-08,Inmaculada Concepción [Immaculate Conception],peru,PE,PER,604,ISO 3166-2:PE
5214,2020-12-25,Navidad [Christmas],peru,PE,PER,604,ISO 3166-2:PE
5215,2021-01-01,Año Nuevo [New Year's Day],peru,PE,PER,604,ISO 3166-2:PE
5216,2021-06-29,San Pedro y San Pablo [Feast of Saints Peter and Paul],peru,PE,PER,604,ISO 3166-2:PE
5217,2021-07-28,Día de la Independencia [Independence Day],peru,PE,PER,604,ISO 3166-2:PE
5218,2021-07-29,Día de las Fuerzas Armadas y la Policía del Perú,peru,PE,PER,604,ISO 3166-2:PE
5219,2021-08-30,Día de Santa Rosa de Lima,peru,PE,PER,604,ISO 3166-2:PE
5220,2021-10-08,Combate Naval de Angamos [Battle of Angamos],peru,PE,PER,604,ISO 3166-2:PE
5221,2021-04-01,Jueves Santo [Maundy Thursday],peru,PE,PER,604,ISO 3166-2:PE
5222,2021-04-02,Viernes Santo [Good Friday],peru,PE,PER,604,ISO 3166-2:PE
5223,2021-04-03,Sábado de Gloria [Holy Saturday],peru,PE,PER,604,ISO 3166-2:PE
5224,2021-04-04,Domingo de Resurrección [Easter Sunday],peru,PE,PER,604,ISO 3166-2:PE
5225,2021-05-01,Día del Trabajo [Labour Day],peru,PE,PER,604,ISO 3166-2:PE
5226,2021-11-01,Día de Todos Los Santos [All Saints Day],peru,PE,PER,604,ISO 3166-2:PE
5227,2021-12-08,Inmaculada Concepción [Immaculate Conception],peru,PE,PER,604,ISO 3166-2:PE
5228,2021-12-25,Navidad [Christmas],peru,PE,PER,604,ISO 3166-2:PE
5229,2022-01-01,Año Nuevo [New Year's Day],peru,PE,PER,604,ISO 3166-2:PE
5230,2022-06-29,San Pedro y San Pablo [Feast of Saints Peter and Paul],peru,PE,PER,604,ISO 3166-2:PE
5231,2022-07-28,Día de la Independencia [Independence Day],peru,PE,PER,604,ISO 3166-2:PE
5232,2022-07-29,Día de las Fuerzas Armadas y la Policía del Perú,peru,PE,PER,604,ISO 3166-2:PE
5233,2022-08-30,Día de Santa Rosa de Lima,peru,PE,PER,604,ISO 3166-2:PE
5234,2022-10-08,Combate Naval de Angamos [Battle of Angamos],peru,PE,PER,604,ISO 3166-2:PE
5235,2022-04-14,Jueves Santo [Maundy Thursday],peru,PE,PER,604,ISO 3166-2:PE
5236,2022-04-15,Viernes Santo [Good Friday],peru,PE,PER,604,ISO 3166-2:PE
5237,2022-04-16,Sábado de Gloria [Holy Saturday],peru,PE,PER,604,ISO 3166-2:PE
5238,2022-04-17,Domingo de Resurrección [Easter Sunday],peru,PE,PER,604,ISO 3166-2:PE
5239,2022-05-01,Día del Trabajo [Labour Day],peru,PE,PER,604,ISO 3166-2:PE
5240,2022-11-01,Día de Todos Los Santos [All Saints Day],peru,PE,PER,604,ISO 3166-2:PE
5241,2022-12-08,Inmaculada Concepción [Immaculate Conception],peru,PE,PER,604,ISO 3166-2:PE
5242,2022-12-25,Navidad [Christmas],peru,PE,PER,604,ISO 3166-2:PE
5243,2016-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5244,2016-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5245,2016-03-27,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5246,2016-03-28,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5247,2016-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5248,2016-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5249,2016-05-15,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5250,2016-05-26,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5251,2016-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5252,2016-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5253,2016-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5254,2016-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5255,2016-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5256,2017-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5257,2017-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5258,2017-04-16,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5259,2017-04-17,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5260,2017-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5261,2017-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5262,2017-06-04,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5263,2017-06-15,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5264,2017-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5265,2017-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5266,2017-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5267,2017-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5268,2017-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5269,2018-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5270,2018-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5271,2018-04-01,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5272,2018-04-02,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5273,2018-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5274,2018-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5275,2018-05-20,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5276,2018-05-31,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5277,2018-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5278,2018-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5279,2018-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5280,2018-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5281,2018-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5282,2019-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5283,2019-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5284,2019-04-21,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5285,2019-04-22,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5286,2019-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5287,2019-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5288,2019-06-09,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5289,2019-06-20,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5290,2019-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5291,2019-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5292,2019-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5293,2019-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5294,2019-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5295,2020-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5296,2020-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5297,2020-04-12,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5298,2020-04-13,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5299,2020-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5300,2020-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5301,2020-05-31,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5302,2020-06-11,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5303,2020-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5304,2020-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5305,2020-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5306,2020-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5307,2020-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5308,2021-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5309,2021-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5310,2021-04-04,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5311,2021-04-05,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5312,2021-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5313,2021-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5314,2021-05-23,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5315,2021-06-03,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5316,2021-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5317,2021-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5318,2021-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5319,2021-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5320,2021-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5321,2022-01-01,Nowy Rok,poland,PL,POL,616,ISO 3166-2:PL
5322,2022-01-06,Święto Trzech Króli,poland,PL,POL,616,ISO 3166-2:PL
5323,2022-04-17,Niedziela Wielkanocna,poland,PL,POL,616,ISO 3166-2:PL
5324,2022-04-18,Poniedziałek Wielkanocny,poland,PL,POL,616,ISO 3166-2:PL
5325,2022-05-01,Święto Państwowe,poland,PL,POL,616,ISO 3166-2:PL
5326,2022-05-03,Święto Narodowe Trzeciego Maja,poland,PL,POL,616,ISO 3166-2:PL
5327,2022-06-05,Zielone Świątki,poland,PL,POL,616,ISO 3166-2:PL
5328,2022-06-16,Dzień Bożego Ciała,poland,PL,POL,616,ISO 3166-2:PL
5329,2022-08-15,Wniebowzięcie Najświętszej Marii Panny,poland,PL,POL,616,ISO 3166-2:PL
5330,2022-11-01,Uroczystość Wszystkich świętych,poland,PL,POL,616,ISO 3166-2:PL
5331,2022-11-11,Narodowe Święto Niepodległości,poland,PL,POL,616,ISO 3166-2:PL
5332,2022-12-25,Boże Narodzenie (pierwszy dzień),poland,PL,POL,616,ISO 3166-2:PL
5333,2022-12-26,Boże Narodzenie (drugi dzień),poland,PL,POL,616,ISO 3166-2:PL
5334,2016-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5335,2016-03-25,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5336,2016-03-27,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5337,2016-05-26,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5338,2016-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5339,2016-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5340,2016-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5341,2016-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5342,2016-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5343,2016-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5344,2016-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5345,2016-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5346,2016-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5347,2017-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5348,2017-04-14,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5349,2017-04-16,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5350,2017-06-15,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5351,2017-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5352,2017-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5353,2017-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5354,2017-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5355,2017-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5356,2017-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5357,2017-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5358,2017-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5359,2017-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5360,2018-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5361,2018-03-30,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5362,2018-04-01,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5363,2018-05-31,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5364,2018-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5365,2018-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5366,2018-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5367,2018-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5368,2018-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5369,2018-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5370,2018-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5371,2018-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5372,2018-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5373,2019-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5374,2019-04-19,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5375,2019-04-21,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5376,2019-06-20,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5377,2019-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5378,2019-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5379,2019-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5380,2019-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5381,2019-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5382,2019-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5383,2019-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5384,2019-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5385,2019-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5386,2020-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5387,2020-04-10,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5388,2020-04-12,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5389,2020-06-11,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5390,2020-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5391,2020-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5392,2020-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5393,2020-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5394,2020-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5395,2020-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5396,2020-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5397,2020-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5398,2020-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5399,2021-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5400,2021-04-02,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5401,2021-04-04,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5402,2021-06-03,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5403,2021-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5404,2021-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5405,2021-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5406,2021-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5407,2021-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5408,2021-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5409,2021-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5410,2021-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5411,2021-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5412,2022-01-01,Ano Novo,portugal,PT,PRT,620,ISO 3166-2:PT
5413,2022-04-15,Sexta-feira Santa,portugal,PT,PRT,620,ISO 3166-2:PT
5414,2022-04-17,Páscoa,portugal,PT,PRT,620,ISO 3166-2:PT
5415,2022-06-16,Corpo de Deus,portugal,PT,PRT,620,ISO 3166-2:PT
5416,2022-10-05,Implantação da República,portugal,PT,PRT,620,ISO 3166-2:PT
5417,2022-11-01,Dia de Todos os Santos,portugal,PT,PRT,620,ISO 3166-2:PT
5418,2022-12-01,Restauração da Independência,portugal,PT,PRT,620,ISO 3166-2:PT
5419,2022-04-25,Dia da Liberdade,portugal,PT,PRT,620,ISO 3166-2:PT
5420,2022-05-01,Dia do Trabalhador,portugal,PT,PRT,620,ISO 3166-2:PT
5421,2022-06-10,Dia de Portugal,portugal,PT,PRT,620,ISO 3166-2:PT
5422,2022-08-15,Assunção de Nossa Senhora,portugal,PT,PRT,620,ISO 3166-2:PT
5423,2022-12-08,Imaculada Conceição,portugal,PT,PRT,620,ISO 3166-2:PT
5424,2022-12-25,Dia de Natal,portugal,PT,PRT,620,ISO 3166-2:PT
5425,2016-01-01,Año Nuevo [New Year's Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5426,2016-03-01,Día de los Héroes de la Patria[Patriots Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5427,2016-03-24,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],paraguay,PY,PRY,600,ISO 3166-2:PY
5428,2016-03-25,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],paraguay,PY,PRY,600,ISO 3166-2:PY
5429,2016-03-27,Día de Pascuas [Easter Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5430,2016-05-01,Día de los Trabajadores [Labour Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5431,2016-05-15,Día de la Independencia Nacional [Independence Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5432,2016-06-13,Día de la Paz del Chaco [Peace in Chaco Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5433,2016-08-15,Día de la Fundación de Asunción [Asuncion Fundation's Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5434,2016-09-29,Batalla de Boquerón [Boqueron's Battle],paraguay,PY,PRY,600,ISO 3166-2:PY
5435,2016-12-08,Día de la Virgen de Caacupé [Caacupe Virgin Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5436,2016-12-25,Navidad [Christmas],paraguay,PY,PRY,600,ISO 3166-2:PY
5437,2017-01-01,Año Nuevo [New Year's Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5438,2017-03-06,Día de los Héroes de la Patria[Patriots Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5439,2017-04-13,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],paraguay,PY,PRY,600,ISO 3166-2:PY
5440,2017-04-14,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],paraguay,PY,PRY,600,ISO 3166-2:PY
5441,2017-04-16,Día de Pascuas [Easter Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5442,2017-05-01,Día de los Trabajadores [Labour Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5443,2017-05-15,Día de la Independencia Nacional [Independence Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5444,2017-06-12,Día de la Paz del Chaco [Peace in Chaco Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5445,2017-08-15,Día de la Fundación de Asunción [Asuncion Fundation's Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5446,2017-09-29,Batalla de Boquerón [Boqueron's Battle],paraguay,PY,PRY,600,ISO 3166-2:PY
5447,2017-12-08,Día de la Virgen de Caacupé [Caacupe Virgin Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5448,2017-12-25,Navidad [Christmas],paraguay,PY,PRY,600,ISO 3166-2:PY
5449,2018-01-01,Año Nuevo [New Year's Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5450,2018-03-05,Día de los Héroes de la Patria[Patriots Day],paraguay,PY,PRY,600,ISO 3166-2:PY
5451,2018-03-29,Semana Santa (Jueves Santo)  [Holy day (Holy Thursday)],paraguay,PY,PRY,600,ISO 3166-2:PY
5452,2018-03-30,Semana Santa (Viernes Santo)  [Holy day (Holy Friday)],paraguay,PY,PRY,600,ISO 3166-2:PY
